visitante_id,fecha,dia_semana,semana,sucursal,variante,categoria,compro,monto_ars
VIS0000341,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000342,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000343,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000344,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000345,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000346,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000347,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000348,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000349,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000350,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000351,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,True,65820.75
VIS0000352,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000353,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000354,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000355,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000356,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000357,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000358,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000359,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000360,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000361,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000362,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000363,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000364,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000365,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000366,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000367,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000368,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000369,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000370,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000371,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000372,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000373,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,True,47882.29
VIS0000374,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,True,30082.38
VIS0000375,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000376,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000377,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,True,35607.12
VIS0000378,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000379,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000380,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000381,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000382,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000383,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000384,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000385,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000386,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000387,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000388,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000389,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000390,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000391,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,True,31411.09
VIS0000392,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,True,47719.16
VIS0000393,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000394,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000395,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000396,2026-03-02,Lunes,1,Oeste,B,Bebidas y almacén,False,
VIS0000397,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000398,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000399,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000400,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000401,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000402,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000403,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000404,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,True,49391.0
VIS0000405,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000406,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000407,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000408,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000409,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000410,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000411,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000412,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000413,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,True,60682.76
VIS0000414,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000415,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000416,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000417,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000418,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000419,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000420,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000421,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000422,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000423,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,True,64789.75
VIS0000424,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,True,68470.51
VIS0000425,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000426,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000427,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000428,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000429,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000430,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000431,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000432,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000433,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000434,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000435,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000436,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000437,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000438,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,True,59173.41
VIS0000439,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000440,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000441,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000442,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000443,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000444,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000445,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000446,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000447,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000448,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000449,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000450,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000451,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000452,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000453,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,True,36843.91
VIS0000454,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000455,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000456,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,True,48560.33
VIS0000457,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000458,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000459,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000460,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000461,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000462,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000463,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000464,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000465,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000466,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000467,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000468,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000469,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000470,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000471,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000472,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000473,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000474,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000475,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000476,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000477,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000478,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000479,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,True,44579.41
VIS0000480,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000481,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000482,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,True,50704.58
VIS0000483,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,True,24355.34
VIS0000484,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000485,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,True,46649.62
VIS0000486,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000487,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000488,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,True,53692.8
VIS0000489,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000490,2026-03-02,Lunes,1,Sur,A,Bebidas y almacén,False,
VIS0000491,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,True,62062.52
VIS0000492,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000493,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000494,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000495,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000496,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,True,58260.08
VIS0000497,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000498,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000499,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000500,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000501,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000502,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000503,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000504,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000505,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,True,49325.51
VIS0000506,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000507,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000508,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000509,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,True,48761.98
VIS0000510,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000511,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000512,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000513,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000514,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000515,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000516,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,True,31439.89
VIS0000517,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000518,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000519,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000520,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000521,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000522,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000523,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000524,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000525,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000526,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000527,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000528,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000529,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000530,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,True,26455.14
VIS0000531,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000532,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000533,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000534,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000535,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,True,68758.87
VIS0000536,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000537,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000538,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000539,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000540,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,True,62536.41
VIS0000541,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,True,23171.58
VIS0000542,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000543,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000544,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000545,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,True,19115.04
VIS0000546,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000547,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000548,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000549,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,True,3000.0
VIS0000550,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000551,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000552,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,True,39585.05
VIS0000553,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000554,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000555,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000556,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000557,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000558,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000559,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,True,17968.27
VIS0000560,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000561,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000562,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000563,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000564,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000565,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000566,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000567,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000568,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000569,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000570,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000571,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000572,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000573,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000574,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000575,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000576,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,True,41663.91
VIS0000577,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000578,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000579,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,True,36647.62
VIS0000580,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000581,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,True,37844.95
VIS0000582,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000583,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000584,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,True,49533.45
VIS0000585,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000586,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000587,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000588,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,True,40322.46
VIS0000589,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000590,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000591,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,True,27379.13
VIS0000592,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000593,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,True,48957.99
VIS0000594,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000595,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000596,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000597,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000598,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000599,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000600,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000601,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000602,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000603,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000604,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000605,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000606,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000607,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,True,7650.28
VIS0000608,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000609,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000610,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000611,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000612,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000613,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000614,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,True,41437.14
VIS0000615,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000616,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000617,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000618,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000619,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000620,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000621,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,True,73099.93
VIS0000622,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000623,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000624,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000625,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000626,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000627,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000628,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,True,64895.23
VIS0000629,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000630,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000631,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000632,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,True,42847.25
VIS0000633,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000634,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000635,2026-03-03,Martes,1,Centro,A,Bebidas y almacén,False,
VIS0000636,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000637,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000638,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,True,64394.01
VIS0000639,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000640,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000641,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000642,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,True,60905.29
VIS0000643,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000644,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000645,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000646,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000647,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000648,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000649,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000650,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000651,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,True,38780.48
VIS0000652,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000653,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000654,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000655,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000656,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000657,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000658,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,True,56960.27
VIS0000659,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,True,23025.64
VIS0000660,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000661,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000662,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000663,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000664,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,True,40497.77
VIS0000665,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000666,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,True,51868.18
VIS0000667,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000668,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000669,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,True,10209.33
VIS0000670,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,True,78753.32
VIS0000671,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000672,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000673,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000674,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000675,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000676,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,True,55037.34
VIS0000677,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,True,52870.3
VIS0000678,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000679,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000680,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,True,57238.34
VIS0000681,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000682,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000683,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,True,62515.12
VIS0000684,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
VIS0000685,2026-03-03,Martes,1,Norte,B,Bebidas y almacén,False,
